,date,rating_review,reviews
1454,14-04-2017 ,5.0,"If you want tapas, go here. But be prepared to wait for quite some time since it is not possible to book a table (or at least we couldn't figure out how to). As two people, we were asked to wait between 30 and 60 minutes for the two times we went. In reality, we only waited 20 and 45 minutes but we might have been lucky. I can imagine a long waiting time if you are more than 4 people. Practical advice/""How to"": 1) enter the restaurant and head to the counter where you will ask for the table. 2) They will then give an estimated waiting time and ask for your name. 3) Take a drink at a nearby place or go shopping. 4) Come back a bit before the waiting time. 5) Enjoy fabulous food. "
1455,14-04-2017 ,5.0,"I came to this place by the recommendation of my hotel. Apart from lots of people visiting this place, which proves, how delicious the food is, the meal was excellent. You can also sit at the bar and have a view of what you want to eat - the food is directly in front of you. I've tried lots of different meals there and each one was mastered to perfection. Seafood, cheese, spanish jamón, chorizo, meat, salads and much much more. The combination of the ingredients is really fantastic. Besides that, they serve delicious local wine and beer. Apart from this, they offer desserts, which are so lovely that they are the perfect ending of this wonderful meal. I absolutely recommand this place, but be careful, during rush hours be prepared to wait a while for a table. It's definitely worth it. Finally, the prices are really ok, I was shocked as I expected a far higher price of my meal. If you want an excellent tapas for a reasonable price, this is definitely a place for you"
1456,14-04-2017 ,4.0,We visited this restaurant after reading the good reviews and we were not disappointed. We couldn't get in the first night as too busy but went back (before 7pm) the following night. The food was amazing and inexpensive- the service speedy and great atmosphere. We went back the following night!
1457,13-04-2017 ,5.0,"We stayed in Barcelona and ate out everyday. This was the best restaurant we went to. The host was warm and polite. Our waiter, William, and the other staff were friendly, fast and we ordered everything he recommended. The shrimp skewers were divine. I don't like fries but they had something similar to it with eggs and we got the spicy option. It was truly memorable! We also had the steak sirloin tapas, the pasta, and the gambas al ajillo. For dessert, we ordered the apple tart. Everything in this place was great! We will come back here on our last day to celebrate our vacation in Spain. "
1458,13-04-2017 ,5.0,One of the best tapas restaurants. It is always crowded and with a long waiting line but it worth a try and you will want to come back alwyas
1459,13-04-2017 ,4.0,We had lunch and after 15 minutes waiting we were seated. All dishes were tasty especially the fish paella. Even though we had 6-7 dishes the price was only Eur 48. Definitely recommended.
1460,13-04-2017 ,5.0,"You have to wait in a line, however the line moves very quickly. And it's worth waiting :) every single dish is delicious, one of th best, if not the best, tapas bar I have been to. During 4 days stay been there 3 times ;) foie, artichokes, calamares mmmm bonitos :D"
1461,12-04-2017 ,4.0,Nice restaurant with good tapas.A wide variety of tapas. You will find something tasty for sure.Its always full of people. You need to be early or queue up for a long time.Its a must if you visit Barcelona.
1462,12-04-2017 ,4.0,"This restaurant has a fix preset menu with almost ready items displayed to order , always waiting time minimum of 20 mins.All food is fresh with good quality and good portion Good value of money; a must visit in Barcelona Desert was so good as well"
1463,11-04-2017 ,5.0,"I believe this is the best place in BARCELONA to have a delicious ""brocheta de langostinos"" their SAVOIR FAIRE is just incredible. I used to go very often when visiting Barcelona. Best time to go aftef midnight taking a place on the ""barra"" on my own testing the new dishes. My top 5 are :brocheta de langostinoscuatro quesosmini hamburguesitaesparragos a la planchahuevo estrellados/pan con tomateI cannot wait to get there sometime very soon."
1464,11-04-2017 ,5.0,"Without doubt the best Tapas ever - Cerveceria Catalana was highly recommended to us prior to our visit, and exceeded expectations.I was a little weary that it would be as good an experience as we were hoping for, having read the odd negative comment around service, and cramped space - but we experienced neither - indeed the service was welcoming and not rushed (despite queues building up outside) - and the food of course was glorious, with the waiter's recommendations tailored to our tastes, rather than simply pushing that days specials, and the staff's English much better than my Spanish.The Patas Bravas in particular proved to be the best we would eat during our stay in Barcelona, the Camembert and Beef Tenderloin were also outstanding - and I would recommend leaving sufficient room for dessert - the fried bread pudding in particular - all washed down with their rather agreeable Sangria.Lots of choice on the menu to appeal to all tastes, even a fussy 'tween-ager'...Yes, it gets very busy, and the later you get there, the longer the queue, as you can't book - we got there at 7pm, and only waited 10-15 mins"
1465,11-04-2017 ,5.0,A great restaurant that takes the basic Tapas food and upgrades it to high levels. I have been there several times during the past years and it always maintains its products and food's quality. it's a pity you cannot reserve a table in advance and have to hold the line to get a place.
